listingAddress/full,listingAddress/street,listingStatus,homeStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,forRent,,3,2220,,1775,25,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090
"4660 Graham Dr, Conway, AR 72034",4660 Graham Dr,forRent,,3,1172,,1400,18,https://www.zillow.com/homedetails/4660-Graham-Dr-Conway-AR-72034/59917937_zpid/,,109000
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,forRent,,3,1192,,1400,25,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000
"175 Southerland Rd, Conway, AR 72032",175 Southerland Rd,forRent,,3,1532,,1650,5,https://www.zillow.com/homedetails/175-Southerland-Rd-Conway-AR-72032/35730518_zpid/,,165000
"1906 Dave Ward Dr, Conway, AR 72034",1906 Dave Ward Dr,forRent,,3,1335,,1000,27,https://www.zillow.com/homedetails/1906-Dave-Ward-Dr-Conway-AR-72034/2061771487_zpid/,,
"31 Haley Renee Dr, Greenbrier, AR 72058",31 Haley Renee Dr,forRent,,3,1527,,1400,33,https://www.zillow.com/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,,
"1405 Appalachain Dr, Conway, AR 72034",1405 Appalachain Dr,forRent,,3,1145,,1450,82,https://www.zillow.com/homedetails/1405-Appalachain-Dr-Conway-AR-72034/35730407_zpid/,,180500
"2845 York Ln, Conway, AR 72034",2845 York Ln,forRent,,3,1600,,1595,10,https://www.zillow.com/homedetails/2845-York-Ln-Conway-AR-72034/63265218_zpid/,,245000
"2250 Wilmington Dr, Conway, AR 72034",2250 Wilmington Dr,forRent,,3,1449,,1600,53,https://www.zillow.com/homedetails/2250-Wilmington-Dr-Conway-AR-72034/59917837_zpid/,,141000
"1930 College Ave, Conway, AR 72034",1930 College Ave,forRent,,3,1926,,3100,5,https://www.zillow.com/homedetails/1930-College-Ave-Conway-AR-72034/237634_zpid/,,160268
"2135 Raintree Dr, Conway, AR 72032",2135 Raintree Dr,forRent,,3,1042,,1350,40,https://www.zillow.com/homedetails/2135-Raintree-Dr-Conway-AR-72032/240139_zpid/,,106000
"1267 Hamilton St, Conway, AR 72032",1267 Hamilton St,forRent,,3,1056,,1233,19,https://www.zillow.com/homedetails/1267-Hamilton-St-Conway-AR-72032/234905_zpid/,,52000
"24 Arkavalley Rd, Greenbrier, AR 72058",24 Arkavalley Rd,forRent,,3,1258,,1300,1,https://www.zillow.com/homedetails/24-Arkavalley-Rd-Greenbrier-AR-72058/71711706_zpid/,,114000
"20 Summer Breeze Rd, Conway, AR 72032",20 Summer Breeze Rd,forRent,,3,1592,,1600,2,https://www.zillow.com/homedetails/20-Summer-Breeze-Rd-Conway-AR-72032/2076495598_zpid/,,207000
"2 S Hampton Cv, Conway, AR 72034",2 S Hampton Cv,forRent,,3,1680,,1700,14,https://www.zillow.com/homedetails/2-S-Hampton-Cv-Conway-AR-72034/234006_zpid/,,244000
"1155 Mimosa Dr, Conway, AR 72034",1155 Mimosa Dr,forRent,,3,1236,,1400,3,https://www.zillow.com/homedetails/1155-Mimosa-Dr-Conway-AR-72034/35730018_zpid/,,78000
"621-623 Cosmos St, Maumelle, AR 72113",621-623 Cosmos St,other,,,,,,,https://www.zillow.com/b/621-623-cosmos-st-maumelle-ar-CpNTTZ/,,
"2004 Hairston Ave, Conway, AR 72034",2004 Hairston Ave,forRent,,3,1703,,2800,5,https://www.zillow.com/homedetails/2004-Hairston-Ave-Conway-AR-72034/444384959_zpid/,,
"1425 Ola St, Conway, AR 72032",1425 Ola St,forRent,,3,1268,,3100,5,https://www.zillow.com/homedetails/1425-Ola-St-Conway-AR-72032/63265054_zpid/,,115000
"22 Marshall Rd N, Vilonia, AR 72173",22 Marshall Rd N,forRent,,3,1500,,1400,2,https://www.zillow.com/homedetails/22-Marshall-Rd-N-Vilonia-AR-72173/52392644_zpid/,,
"2804 Bruce St, Conway, AR 72034",2804 Bruce St,forRent,,3,1232,,1375,0,https://www.zillow.com/homedetails/2804-Bruce-St-Conway-AR-72034/238249_zpid/,,115000
"10 Harvest Ln, Conway, AR 72032",10 Harvest Ln,forRent,,3,1288,,1495,20,https://www.zillow.com/homedetails/10-Harvest-Ln-Conway-AR-72032/338960356_zpid/,,
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,18,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,10,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,4,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,1995,77,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,13,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,16,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"670 Marianne St, Maumelle, AR 72113",670 Marianne St,forRent,,4,1900,,2000,1,https://www.zillow.com/homedetails/670-Marianne-St-Maumelle-AR-72113/2054932481_zpid/,,
"203 Logan Dr, Maumelle, AR 72113",203 Logan Dr,forRent,,3,1472,,1835,38,https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/,,
"61 Pin Oak Loop, Maumelle, AR 72113",61 Pin Oak Loop,forRent,,3,1173,,1495,66,https://www.zillow.com/homedetails/61-Pin-Oak-Loop-Maumelle-AR-72113/326810_zpid/,,175000
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,forRent,,3,2404,,2390,3,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000
"106 Jo Park Ln, Maumelle, AR 72113",106 Jo Park Ln,forRent,,4,1640,,2000,32,https://www.zillow.com/homedetails/106-Jo-Park-Ln-Maumelle-AR-72113/2056841941_zpid/,,
"216 Chantilly Cir, Maumelle, AR 72113",216 Chantilly Cir,forRent,,3,1632,,2200,8,https://www.zillow.com/homedetails/216-Chantilly-Cir-Maumelle-AR-72113/328342_zpid/,,300000
"7 Southland Dr, Maumelle, AR 72113",7 Southland Dr,forRent,,2,925,,850,69,https://www.zillow.com/homedetails/7-Southland-Dr-Maumelle-AR-72113/2109744736_zpid/,,
"32 Cinderwood Cv, Maumelle, AR 72113",32 Cinderwood Cv,forRent,,3,2467,,1895,8,https://www.zillow.com/homedetails/32-Cinderwood-Cv-Maumelle-AR-72113/343619_zpid/,,505000
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,forRent,,3,1523,,2300,17,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,
"5 Stoneledge Dr, Maumelle, AR 72113",5 Stoneledge Dr,forRent,,3,1755,,1850,24,https://www.zillow.com/homedetails/5-Stoneledge-Dr-Maumelle-AR-72113/326005_zpid/,,240000
"127 Chambery Dr, Maumelle, AR 72113",127 Chambery Dr,forRent,,4,1651,,2500,4,https://www.zillow.com/homedetails/127-Chambery-Dr-Maumelle-AR-72113/122006196_zpid/,,
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,forRent,,4,1961,,1950,17,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000
"2400 SW Ednruance Way, Maumelle, AR 72113",2400 SW Ednruance Way,other,,,,,,,"https://www.zillow.com/b/2400-sw-ednruance-way-maumelle-ar/34.87126275998,-92.450398671503_ll/",,
"10413 Cypress Knee Dr, Maumelle, AR 72113",10413 Cypress Knee Dr,forRent,,3,1480,,1800,68,https://www.zillow.com/homedetails/10413-Cypress-Knee-Dr-Maumelle-AR-72113/2060938533_zpid/,,
"205 Logan Dr, Maumelle, AR 72113",205 Logan Dr,forRent,,3,1472,,1835,52,https://www.zillow.com/homedetails/205-Logan-Dr-Maumelle-AR-72113/2057186361_zpid/,,
"124 Im Dr, Maumelle, AR 72113",124 Im Dr,forRent,,4,1500,,1950,63,https://www.zillow.com/homedetails/124-Im-Dr-Maumelle-AR-72113/2056969175_zpid/,,222925
"127 Rolling Oaks Dr, Maumelle, AR 72113",127 Rolling Oaks Dr,forRent,,3,1240,,1475,7,https://www.zillow.com/homedetails/127-Rolling-Oaks-Dr-Maumelle-AR-72113/326438_zpid/,,79500
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,forRent,,3,1472,,1835,62,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,forRent,,3,1294,,1695,5,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125
"110 Vienne Pl, Maumelle, AR 72113",110 Vienne Pl,forRent,,3,1553,,1850,16,https://www.zillow.com/homedetails/110-Vienne-Pl-Maumelle-AR-72113/118161409_zpid/,,180000
"(Undisclosed Address), Maumelle, AR 72113",(Undisclosed Address),forRent,,3,1430,,1700,16,https://www.zillow.com/homedetails/Maumelle-AR-72113/326296_zpid/,,295000
"263 Lake Valley Dr, Maumelle, AR 72113",263 Lake Valley Dr,forRent,,5,3100,,2600,10,https://www.zillow.com/homedetails/263-Lake-Valley-Dr-Maumelle-AR-72113/89031838_zpid/,,308200
"81 Oak Forest Loop, Maumelle, AR 72113",81 Oak Forest Loop,forRent,,3,1300,,1700,49,https://www.zillow.com/homedetails/81-Oak-Forest-Loop-Maumelle-AR-72113/326542_zpid/,,145000
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,forRent,,4,1850,,2140,44,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,forRent,,4,1439,,1795,11,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900
"2096 Fern Valley Dr, Alexander, AR 72002",2096 Fern Valley Dr,forRent,,3,1345,,1650,3,https://www.zillow.com/homedetails/2096-Fern-Valley-Dr-Alexander-AR-72002/247595778_zpid/,,188800
"154 Roman Heights Ave, Alexander, AR 72002",154 Roman Heights Ave,forRent,,,,,,,https://www.zillow.com/b/154-roman-heights-ave-alexander-ar-Cdzchh/,,
"802 Gussy Ln, Benton, AR 72019",802 Gussy Ln,forRent,,4,1459,,1650,17,https://www.zillow.com/homedetails/802-Gussy-Ln-Benton-AR-72019/460667108_zpid/,,222900
"6688 Hollywood Ave, Benton, AR 72019",6688 Hollywood Ave,forRent,,3,1051,,1595,3,https://www.zillow.com/homedetails/6688-Hollywood-Ave-Benton-AR-72019/460744960_zpid/,,183900
"821 Church, Benton, AR 72015",821 Church,forRent,,4,1540,,1675,3,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000
"14108 Cherry Hill Dr, Alexander, AR 72002",14108 Cherry Hill Dr,forRent,,3,1100,,1475,26,https://www.zillow.com/homedetails/14108-Cherry-Hill-Dr-Alexander-AR-72002/52934816_zpid/,,155000
"148 Kelton Dr, Hensley, AR 72065",148 Kelton Dr,forRent,,4,1907,,2200,32,https://www.zillow.com/homedetails/148-Kelton-Dr-Hensley-AR-72065/464384218_zpid/,,
"1294 Ridge Rd, Benton, AR 72015",1294 Ridge Rd,forRent,,3,1108,,1145,1,https://www.zillow.com/homedetails/1294-Ridge-Rd-Benton-AR-72015/114182952_zpid/,,2000
"14095 Magnolia Glen Dr, Alexander, AR 72002",14095 Magnolia Glen Dr,forRent,,3,1228,,1530,6,https://www.zillow.com/homedetails/14095-Magnolia-Glen-Dr-Alexander-AR-72002/88906053_zpid/,,119500
"227 Iris St, Haskell, AR 72015",227 Iris St,forRent,,3,1420,,1725,42,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,,195000
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,forRent,,3,1486,,1725,17,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,forRent,,3,1800,,1625,21,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000
"6032 Orange Valley Cv, Mabelvale, AR 72103",6032 Orange Valley Cv,forRent,,4,1504,,1650,0,https://www.zillow.com/homedetails/6032-Orange-Valley-Cv-Mabelvale-AR-72103/2062762647_zpid/,,
"13757 Cedar Glen Cv, Alexander, AR 72002",13757 Cedar Glen Cv,forRent,,3,1408,,1575,12,https://www.zillow.com/homedetails/13757-Cedar-Glen-Cv-Alexander-AR-72002/92432562_zpid/,,124900
"17 Greenbrier Dr, Benton, AR 72015",17 Greenbrier Dr,forRent,,3,1460,,1595,35,https://www.zillow.com/homedetails/17-Greenbrier-Dr-Benton-AR-72015/386172_zpid/,,143000
"4332 Sloan Dr, Alexander, AR 72002",4332 Sloan Dr,forRent,,4,2112,,2255,41,https://www.zillow.com/homedetails/4332-Sloan-Dr-Alexander-AR-72002/464195265_zpid/,,
"5096 Woodstream Dr, Alexander, AR 72002",5096 Woodstream Dr,forRent,,3,1594,,2600,3,https://www.zillow.com/homedetails/5096-Woodstream-Dr-Alexander-AR-72002/2077881150_zpid/,,180150
"905 Pheasant Cv, Benton, AR 72019",905 Pheasant Cv,forRent,,3,1415,,1595,4,https://www.zillow.com/homedetails/905-Pheasant-Cv-Benton-AR-72019/385747_zpid/,,158000
"1067 Huntington Dr, Benton, AR 72019",1067 Huntington Dr,forRent,,4,1459,,1545,25,https://www.zillow.com/homedetails/1067-Huntington-Dr-Benton-AR-72019/2061767452_zpid/,,
"4533 Western Woods Dr, Benton, AR 72015",4533 Western Woods Dr,forRent,,4,1984,,1845,10,https://www.zillow.com/homedetails/4533-Western-Woods-Dr-Benton-AR-72015/2061640122_zpid/,,313100
"5399 Heritage Valley Dr, Benton, AR 72019",5399 Heritage Valley Dr,forRent,,4,1790,,1900,42,https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/,,245000
"6587 Westminster, Benton, AR 72019",6587 Westminster,forRent,,4,3650,,3650,42,https://www.zillow.com/homedetails/6587-Westminster-Benton-AR-72019/120554683_zpid/,,555000
"22930 Sam Tillery Dr, Alexander, AR 72002",22930 Sam Tillery Dr,forRent,,4,1640,,2000,14,https://www.zillow.com/homedetails/22930-Sam-Tillery-Dr-Alexander-AR-72002/464786376_zpid/,,
"4326 Glenda Ln, Benton, AR 72019",4326 Glenda Ln,forRent,,3,1398,,1545,34,https://www.zillow.com/homedetails/4326-Glenda-Ln-Benton-AR-72019/68021994_zpid/,,157000
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,forRent,,4,1652,,1795,24,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,
"116 Preston Ln, Hensley, AR 72065",116 Preston Ln,forRent,,4,1655,,1825,16,https://www.zillow.com/homedetails/116-Preston-Ln-Hensley-AR-72065/463777019_zpid/,,
"148 Preston Ln, Hensley, AR 72065",148 Preston Ln,forRent,,4,1525,,1775,16,https://www.zillow.com/homedetails/148-Preston-Ln-Hensley-AR-72065/463777017_zpid/,,
"164 Preston Ln, Hensley, AR 72065",164 Preston Ln,forRent,,4,1655,,1825,16,https://www.zillow.com/homedetails/164-Preston-Ln-Hensley-AR-72065/463494189_zpid/,,
"3008 Emerald Park Trl, Bauxite, AR 72011",3008 Emerald Park Trl,forRent,,3,1528,,1500,7,https://www.zillow.com/homedetails/3008-Emerald-Park-Trl-Bauxite-AR-72011/2070250448_zpid/,,181875
"196 Preston Ln, Hensley, AR 72065",196 Preston Ln,forRent,,4,1525,,1775,16,https://www.zillow.com/homedetails/196-Preston-Ln-Hensley-AR-72065/462387776_zpid/,,
"133 Preston Ln, Hensley, AR 72065",133 Preston Ln,forRent,,5,1867,,1895,16,https://www.zillow.com/homedetails/133-Preston-Ln-Hensley-AR-72065/458636124_zpid/,,
"5041 Red Fox Trl, Bauxite, AR 72011",5041 Red Fox Trl,forRent,,3,1200,,1550,83,https://www.zillow.com/homedetails/5041-Red-Fox-Trl-Bauxite-AR-72011/2071703035_zpid/,,191000
"124 Preston Ln, Hensley, AR 72065",124 Preston Ln,forRent,,4,1525,,1775,16,https://www.zillow.com/homedetails/124-Preston-Ln-Hensley-AR-72065/463777018_zpid/,,
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,forRent,,4,1850,,2140,44,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480
"180 Preston Ln, Hensley, AR 72065",180 Preston Ln,forRent,,3,1364,,1700,16,https://www.zillow.com/homedetails/180-Preston-Ln-Hensley-AR-72065/462386542_zpid/,,
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,forRent,,4,1439,,1795,11,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900
"4050 Freesia St, Sherrills Ford, NC 28673",4050 Freesia St,forRent,,,,,,,https://www.zillow.com/apartments/sherrills-ford-nc/amavi-sherrills-ford/CkB99w/,,
"824-954 4th Street Pl SE, Hickory, NC 28602",824-954 4th Street Pl SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/pet-friendly-duplex-in-hickory!/CtT9Ht/,,
"2290 Liberty Church Rd, Hickory, NC 28601",2290 Liberty Church Rd,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/liberty-church-mhc/B5mtBZ/,,
"2354 Mosteller Estate Ave SE, Hickory, NC 28602",2354 Mosteller Estate Ave SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/the-estates-at-legends/CgHqZd/,,
"3062 12th Ave SE, Hickory, NC 28602",3062 12th Ave SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/redwood-hickory/ChZKXj/,,
"1050-1052 5th St NE, Hickory, NC 28601",1050-1052 5th St NE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/1050-1052-5th-st-ne/CtNvYC/,,
"2721-2731 33rd St NE, Hickory, NC 28601",2721-2731 33rd St NE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/discover-a-new-standard-of-living-at-hickory-springs!/Ctk7ZL/,,
"1075 7th Ave NW, Hickory, NC 28601",1075 7th Ave NW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/1075-7th-ave-nw/Ctdgsd/,,
"818 2nd Street Pl NE, Hickory, NC 28601",818 2nd Street Pl NE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/colonial-house-apartments/5XhwGV/,,
"4108 Oxford Glen Dr, Claremont, NC 28610",4108 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4108-Oxford-Glen-Dr-Claremont-NC-28610/465094285_zpid/,,
"4114 Oxford Glen Dr, Claremont, NC 28610",4114 Oxford Glen Dr,forRent,,4,2307,,1990,0,https://www.zillow.com/homedetails/4114-Oxford-Glen-Dr-Claremont-NC-28610/465094287_zpid/,,
"4127 Village Blvd, Conover, NC 28613",4127 Village Blvd,forRent,,3,1854,,2300,4,https://www.zillow.com/homedetails/4127-Village-Blvd-Conover-NC-28613/446200738_zpid/,,299000
"4081 Oxford Glen Dr, Claremont, NC 28610",4081 Oxford Glen Dr,forRent,,4,2307,,1990,0,https://www.zillow.com/homedetails/4081-Oxford-Glen-Dr-Claremont-NC-28610/465094290_zpid/,,
"4093 Oxford Glen Dr, Claremont, NC 28610",4093 Oxford Glen Dr,forRent,,4,2213,,1990,0,https://www.zillow.com/homedetails/4093-Oxford-Glen-Dr-Claremont-NC-28610/464050697_zpid/,,
"4090 Oxford Glen Dr, Claremont, NC 28610",4090 Oxford Glen Dr,forRent,,4,1956,,1945,0,https://www.zillow.com/homedetails/4090-Oxford-Glen-Dr-Claremont-NC-28610/465094288_zpid/,,
"4102 Oxford Glen Dr, Claremont, NC 28610",4102 Oxford Glen Dr,forRent,,3,1665,,1800,0,https://www.zillow.com/homedetails/4102-Oxford-Glen-Dr-Claremont-NC-28610/465094280_zpid/,,
"4084 Oxford Glen Dr, Claremont, NC 28610",4084 Oxford Glen Dr,forRent,,3,1665,,1800,0,https://www.zillow.com/homedetails/4084-Oxford-Glen-Dr-Claremont-NC-28610/465094279_zpid/,,
"4075 Oxford Glen Dr, Claremont, NC 28610",4075 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4075-Oxford-Glen-Dr-Claremont-NC-28610/465094286_zpid/,,
"3755 Charles St NW, Conover, NC 28613",3755 Charles St NW,forRent,,4,2565,,2400,66,https://www.zillow.com/homedetails/3755-Charles-St-NW-Conover-NC-28613/345078496_zpid/,,359000
"4126 Oxford Glen Dr, Claremont, NC 28610",4126 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4126-Oxford-Glen-Dr-Claremont-NC-28610/465094293_zpid/,,
"4105 Oxford Glen Dr, Claremont, NC 28610",4105 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4105-Oxford-Glen-Dr-Claremont-NC-28610/465094283_zpid/,,
"4072 Oxford Glen Dr, Claremont, NC 28610",4072 Oxford Glen Dr,forRent,,4,2307,,1990,0,https://www.zillow.com/homedetails/4072-Oxford-Glen-Dr-Claremont-NC-28610/465094284_zpid/,,
"4096 Oxford Glen Dr, Claremont, NC 28610",4096 Oxford Glen Dr,forRent,,4,2307,,1990,0,https://www.zillow.com/homedetails/4096-Oxford-Glen-Dr-Claremont-NC-28610/465094295_zpid/,,
"4087 Oxford Glen Dr, Claremont, NC 28610",4087 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4087-Oxford-Glen-Dr-Claremont-NC-28610/465094282_zpid/,,
"4066 Oxford Glen Dr, Claremont, NC 28610",4066 Oxford Glen Dr,forRent,,4,1956,,1945,0,https://www.zillow.com/homedetails/4066-Oxford-Glen-Dr-Claremont-NC-28610/465094292_zpid/,,
"4099 Oxford Glen Dr, Claremont, NC 28610",4099 Oxford Glen Dr,forRent,,4,1956,,1945,0,https://www.zillow.com/homedetails/4099-Oxford-Glen-Dr-Claremont-NC-28610/465094294_zpid/,,
"4054 Oxford Glen Dr, Claremont, NC 28610",4054 Oxford Glen Dr,forRent,,3,1665,,1800,0,https://www.zillow.com/homedetails/4054-Oxford-Glen-Dr-Claremont-NC-28610/465094281_zpid/,,
"4117 Oxford Glen Dr, Claremont, NC 28610",4117 Oxford Glen Dr,forRent,,3,1665,,1800,0,https://www.zillow.com/homedetails/4117-Oxford-Glen-Dr-Claremont-NC-28610/465094291_zpid/,,
"4078 Oxford Glen Dr, Claremont, NC 28610",4078 Oxford Glen Dr,forRent,,5,2578,,2135,0,https://www.zillow.com/homedetails/4078-Oxford-Glen-Dr-Claremont-NC-28610/465094289_zpid/,,
"904 Shagbark Rd, Foley, AL 36535",904 Shagbark Rd,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/the-village-at-hickory-street/CgLXC4/,,
"1802 Cashew Cir, Foley, AL 36535",1802 Cashew Cir,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/outpost-orchard-residential/CgKL5n/,,
"830 State Highway 98, Daphne, AL 36526",830 State Highway 98,forRent,,,,,,,https://www.zillow.com/apartments/daphne-al/colonnade-at-eastern-shore/CkWVjp/,,
"31436 Memphis Loop, Spanish Fort, AL 36527",31436 Memphis Loop,forRent,,4,1948,,2295,34,https://www.zillow.com/homedetails/31436-Memphis-Loop-Spanish-Fort-AL-36527/2067469020_zpid/,,359800
"13437 Antler Hill Rd, Spanish Fort, AL 36527",13437 Antler Hill Rd,forRent,,4,1931,,2350,11,https://www.zillow.com/homedetails/13437-Antler-Hill-Rd-Spanish-Fort-AL-36527/2058500497_zpid/,,319950
"12807 Philadelphia Blvd, Daphne, AL 36527",12807 Philadelphia Blvd,forRent,,3,1437,,1800,75,https://www.zillow.com/homedetails/12807-Philadelphia-Blvd-Daphne-AL-36527/343594922_zpid/,,239800
"32667 Revere Dr, Daphne, AL 36527",32667 Revere Dr,forRent,,4,,,1900,29,https://www.zillow.com/homedetails/32667-Revere-Dr-Daphne-AL-36527/450801650_zpid/,,
