bedrooms,daysOnZillow,hdpUrl,homeStatus,lastSoldPrice,listingAddress/full,listingAddress/street,listingPrice/amount,livingArea,price,propertyUrl,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
3,1,/homedetails/7171-Corrigan-Rd-Mabelvale-AR-72103/464589349_zpid/,FOR_RENT,,"7171 Corrigan Rd, Mabelvale, AR 72103",7171 Corrigan Rd,1000,910,1000,https://www.zillow.com/homedetails/7171-Corrigan-Rd-Mabelvale-AR-72103/464589349_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37,/homedetails/127-Rachel-Cv-Haskell-AR-72015/92428814_zpid/,FOR_RENT,,"127 Rachel Cv, Haskell, AR 72015",127 Rachel Cv,1200,1456,1200,https://www.zillow.com/homedetails/127-Rachel-Cv-Haskell-AR-72015/92428814_zpid/,2026-07-10T00:00:00.000Z,Listed for rent,2025-01-29T00:00:00.000Z,Listing removed,2025-01-07T00:00:00.000Z,Listed for rent,2024-12-13T00:00:00.000Z,Listing removed,2024-10-22T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,/homedetails/153-Harwill-Hensley-AR-72065/2082362397_zpid/,FOR_RENT,,"153 Harwill, Hensley, AR 72065",153 Harwill,2500,2359,2500,https://www.zillow.com/homedetails/153-Harwill-Hensley-AR-72065/2082362397_zpid/,2026-08-10T00:00:00.000Z,Listed for rent,2025-08-04T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Listed for rent,2025-06-30T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2019-11-13T00:00:00.000Z,Listing removed,2019-10-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,66,/homedetails/2110-24th-St-NE-Hickory-NC-28601/71911952_zpid/,FOR_RENT,100000,"2110 24th St NE, Hickory, NC 28601",2110 24th St NE,1700,1248,1700,https://www.zillow.com/homedetails/2110-24th-St-NE-Hickory-NC-28601/71911952_zpid/,2026-05-13T00:00:00.000Z,Price change,2026-02-27T00:00:00.000Z,Listed for rent,1994-09-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,/homedetails/1266-18th-St-NE-Hickory-NC-28601/71903862_zpid/,FOR_RENT,225000,"1266 18th St NE, Hickory, NC 28601",1266 18th St NE,1800,1288,1800,https://www.zillow.com/homedetails/1266-18th-St-NE-Hickory-NC-28601/71903862_zpid/,2026-07-30T00:00:00.000Z,Listed for rent,2025-10-07T00:00:00.000Z,Listing removed,2025-08-27T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Sold,2025-07-23T00:00:00.000Z,Price change,2025-07-09T00:00:00.000Z,Price change,2025-06-27T00:00:00.000Z,Price change,2025-06-06T00:00:00.000Z,Price change,2025-06-02T00:00:00.000Z,Listed for sale,2023-04-19T00:00:00.000Z,Sold,2023-03-20T00:00:00.000Z,Pending sale,2023-03-18T00:00:00.000Z,Price change,2023-03-08T00:00:00.000Z,Price change,2023-02-21T00:00:00.000Z,Price change,2023-02-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,/homedetails/13-Meadowbrook-Dr-Conway-AR-72032/236796_zpid/,FOR_RENT,256500,"13 Meadowbrook Dr, Conway, AR 72032",13 Meadowbrook Dr,1300,1196,1300,https://www.zillow.com/homedetails/13-Meadowbrook-Dr-Conway-AR-72032/236796_zpid/,2026-08-16T00:00:00.000Z,Listed for rent,2021-10-23T00:00:00.000Z,Listing removed,2021-10-15T00:00:00.000Z,Listed for rent,2020-08-27T00:00:00.000Z,Listing removed,2020-08-15T00:00:00.000Z,Listed for rent,2017-04-23T00:00:00.000Z,Listing removed,2017-04-06T00:00:00.000Z,Listed for rent,2014-11-26T00:00:00.000Z,Sold,2014-09-11T00:00:00.000Z,Sold,2014-08-11T00:00:00.000Z,Listing removed,2014-07-25T00:00:00.000Z,Listed for rent,2001-11-05T00:00:00.000Z,Sold,1999-07-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,164,/homedetails/3123-Lori-Lake-Rd-Benton-AR-72019/453026788_zpid/,FOR_RENT,,"3123 Lori Lake Rd, Benton, AR 72019",3123 Lori Lake Rd,1000,1280,1000,https://www.zillow.com/homedetails/3123-Lori-Lake-Rd-Benton-AR-72019/453026788_zpid/,2025-06-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,FOR_RENT,155000,"211 Rodney Guthrie Dr, Cabot, AR 72023",211 Rodney Guthrie Dr,1345,1268,1345,https://www.zillow.com/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,2026-08-06T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Price change,2025-07-29T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-10T00:00:00.000Z,Sold,2022-01-31T00:00:00.000Z,Listed for sale,2019-09-20T00:00:00.000Z,Sold,2019-09-11T00:00:00.000Z,Listed for sale,2019-08-26T00:00:00.000Z,Pending sale,2019-08-13T00:00:00.000Z,Price change,2019-05-31T00:00:00.000Z,Price change,2019-03-17T00:00:00.000Z,Listed for sale,2017-02-23T00:00:00.000Z,Listing removed,2017-01-02T00:00:00.000Z,Price change,2016-07-05T00:00:00.000Z,Listed for sale,2016-06-27T00:00:00.000Z,Sold,2015-11-21T00:00:00.000Z,Listed for sale,2014-09-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,
3,5,/homedetails/2517-Garden-Dr-Benton-AR-72015/348624677_zpid/,FOR_RENT,,"2517 Garden Dr, Benton, AR 72015",2517 Garden Dr,1850,1685,1850,https://www.zillow.com/homedetails/2517-Garden-Dr-Benton-AR-72015/348624677_zpid/,2026-08-11T00:00:00.000Z,Listed for rent,2024-05-09T00:00:00.000Z,Listing removed,2024-04-26T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24,/homedetails/5318-Charles-Ct-Bryant-AR-72022/82280503_zpid/,FOR_RENT,350000,"5318 Charles Ct, Bryant, AR 72022",5318 Charles Ct,3500,2651,3500,https://www.zillow.com/homedetails/5318-Charles-Ct-Bryant-AR-72022/82280503_zpid/,2026-07-23T00:00:00.000Z,Listed for rent,2026-07-10T00:00:00.000Z,Listing removed,2026-06-05T00:00:00.000Z,Listed for rent,2025-09-23T00:00:00.000Z,Sold,2025-08-14T00:00:00.000Z,Price change,2025-08-01T00:00:00.000Z,Listed for sale,2011-07-22T00:00:00.000Z,Sold,2011-05-14T00:00:00.000Z,Listed for sale,2009-10-27T00:00:00.000Z,Sold,2009-06-09T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/,FOR_RENT,199000,"102 Rosebud Cir, Cabot, AR 72023",102 Rosebud Cir,1450,1277,1450,https://www.zillow.com/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/,2026-07-31T00:00:00.000Z,Listed for rent,2024-10-10T00:00:00.000Z,Listing removed,2024-10-09T00:00:00.000Z,Price change,2024-09-26T00:00:00.000Z,Listed for rent,2024-08-23T00:00:00.000Z,Sold,2024-07-15T00:00:00.000Z,Listed for sale,2019-02-08T00:00:00.000Z,Sold,2019-01-11T00:00:00.000Z,Pending sale,2018-12-01T00:00:00.000Z,Price change,2018-09-22T00:00:00.000Z,Price change,2018-08-05T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,47,/homedetails/118-E-Elm-Haskell-St-Benton-AR-72015/2061131914_zpid/,FOR_RENT,,"118 E Elm Haskell St, Benton, AR 72015",118 E Elm Haskell St,1200,1300,1200,https://www.zillow.com/homedetails/118-E-Elm-Haskell-St-Benton-AR-72015/2061131914_zpid/,2026-06-30T00:00:00.000Z,Listed for rent,2025-05-19T00:00:00.000Z,Listing removed,2025-05-02T00:00:00.000Z,Listed for rent,2023-07-05T00:00:00.000Z,Listing removed,2023-06-15T00:00:00.000Z,Listed for rent,2022-10-20T00:00:00.000Z,Listing removed,2022-10-14T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,/homedetails/9546-State-Highway-89-S-Lonoke-AR-72086/464053318_zpid/,FOR_RENT,,"9546 State Highway 89 S, Lonoke, AR 72086",9546 State Highway 89 S,875,1216,875,https://www.zillow.com/homedetails/9546-State-Highway-89-S-Lonoke-AR-72086/464053318_zpid/,2026-08-10T00:00:00.000Z,Price change,2026-07-22T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,FOR_RENT,,"1610 Raden St, Conway, AR 72032",1610 Raden St,1650,1243,1650,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,2026-08-12T00:00:00.000Z,Listed for rent,2025-10-04T00:00:00.000Z,Listing removed,2025-10-03T00:00:00.000Z,Listed for rent,2025-10-03T00:00:00.000Z,Listing removed,2025-07-18T00:00:00.000Z,Listed for rent,2023-12-30T00:00:00.000Z,Listing removed,2023-12-29T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-12-01T00:00:00.000Z,Price change,2023-09-08T00:00:00.000Z,Listed for rent,2023-04-19T00:00:00.000Z,Listing removed,2023-03-28T00:00:00.000Z,Listed for rent,2022-04-21T00:00:00.000Z,Listing removed,2022-02-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,/homedetails/65-Swayze-Rhys-Ln-Cabot-AR-72023/2052994194_zpid/,FOR_RENT,213925,"65 Swayze Rhys Ln, Cabot, AR 72023",65 Swayze Rhys Ln,1700,1633,1700,https://www.zillow.com/homedetails/65-Swayze-Rhys-Ln-Cabot-AR-72023/2052994194_zpid/,2026-08-13T00:00:00.000Z,Listed for rent,2024-05-01T00:00:00.000Z,Sold,2024-04-05T00:00:00.000Z,Contingent,2024-02-09T00:00:00.000Z,Price change,2024-02-01T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,/homedetails/50-Swayze-Rhys-Ln-Cabot-AR-72023/350308169_zpid/,FOR_RENT,217825,"50 Swayze Rhys Ln, Cabot, AR 72023",50 Swayze Rhys Ln,1800,1652,1800,https://www.zillow.com/homedetails/50-Swayze-Rhys-Ln-Cabot-AR-72023/350308169_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,2026-08-15T00:00:00.000Z,Listing removed,2026-08-08T00:00:00.000Z,Price change,2026-06-16T00:00:00.000Z,Listed for sale,2024-08-29T00:00:00.000Z,Sold,2024-05-31T00:00:00.000Z,Listing removed,2024-05-18T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,/homedetails/3428-Garden-Club-Dr-Bryant-AR-72022/199768703_zpid/,FOR_RENT,,"3428 Garden Club Dr, Bryant, AR 72022",3428 Garden Club Dr,1650,1600,1650,https://www.zillow.com/homedetails/3428-Garden-Club-Dr-Bryant-AR-72022/199768703_zpid/,2026-08-14T00:00:00.000Z,Listed for rent,2025-09-27T00:00:00.000Z,Listing removed,2025-09-18T00:00:00.000Z,Listed for rent,2020-06-15T00:00:00.000Z,Listing removed,2020-05-29T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,/homedetails/24-1-Five-Oddie-Ln-Ward-AR-72023/464237325_zpid/,FOR_RENT,,"24-1 Five Oddie Ln, Ward, AR 72023",24-1 Five Oddie Ln,0,825,0,https://www.zillow.com/homedetails/24-1-Five-Oddie-Ln-Ward-AR-72023/464237325_zpid/,2026-07-30T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,/homedetails/916-Desoto-Pl-Benton-AR-72015/382883_zpid/,FOR_RENT,210000,"916 Desoto Pl, Benton, AR 72015",916 Desoto Pl,1150,912,1150,https://www.zillow.com/homedetails/916-Desoto-Pl-Benton-AR-72015/382883_zpid/,2026-08-14T00:00:00.000Z,Listed for rent,2025-01-28T00:00:00.000Z,Listing removed,2025-01-21T00:00:00.000Z,Price change,2024-12-10T00:00:00.000Z,Listed for rent,2023-12-16T00:00:00.000Z,Listing removed,2023-10-23T00:00:00.000Z,Listed for rent,2022-10-11T00:00:00.000Z,Listing removed,2022-08-23T00:00:00.000Z,Listed for rent,2022-04-13T00:00:00.000Z,Listing removed,2022-04-06T00:00:00.000Z,Listed for rent,2022-03-26T00:00:00.000Z,Listing removed,2022-02-28T00:00:00.000Z,Price change,2022-02-11T00:00:00.000Z,Price change,2022-01-31T00:00:00.000Z,Listed for rent,2021-08-06T00:00:00.000Z,Sold,2016-07-27T00:00:00.000Z,Sold,2016-02-24T00:00:00.000Z,Listed for sale,2016-01-22T00:00:00.000Z,Listing removed,2016-01-19T00:00:00.000Z,Listed for sale,2009-08-28T00:00:00.000Z,Listing removed,2009-02-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,
3,32,/homedetails/16-Emerald-Cir-Cabot-AR-72023/254439_zpid/,FOR_RENT,3400000,"16 Emerald Cir, Cabot, AR 72023",16 Emerald Cir,1895,1959,1895,https://www.zillow.com/homedetails/16-Emerald-Cir-Cabot-AR-72023/254439_zpid/,2026-07-25T00:00:00.000Z,Price change,2026-07-16T00:00:00.000Z,Listed for rent,2015-04-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,/homedetails/917-Vista-Dr-Cabot-AR-72023/446798637_zpid/,FOR_RENT,,"917 Vista Dr, Cabot, AR 72023",917 Vista Dr,1595,1668,1595,https://www.zillow.com/homedetails/917-Vista-Dr-Cabot-AR-72023/446798637_zpid/,2026-08-12T00:00:00.000Z,Listed for rent,2025-03-26T00:00:00.000Z,Listing removed,2025-03-14T00:00:00.000Z,Price change,2025-01-31T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,/homedetails/Bryant-AR-72022/457925232_zpid/,FOR_RENT,,"(Undisclosed Address), Bryant, AR 72022",(Undisclosed Address),1350,1250,1350,https://www.zillow.com/homedetails/Bryant-AR-72022/457925232_zpid/,2026-08-06T00:00:00.000Z,Listed for rent,2025-11-17T00:00:00.000Z,Listing removed,2025-11-03T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,/homedetails/85-Kyndall-Lauren-Ln-Cabot-AR-72023/442588183_zpid/,FOR_RENT,179900,"85 Kyndall Lauren Ln, Cabot, AR 72023",85 Kyndall Lauren Ln,1500,1244,1500,https://www.zillow.com/homedetails/85-Kyndall-Lauren-Ln-Cabot-AR-72023/442588183_zpid/,2026-07-28T00:00:00.000Z,Listed for rent,2025-04-21T00:00:00.000Z,Sold,2025-03-19T00:00:00.000Z,Contingent,2025-03-07T00:00:00.000Z,Price change,2025-02-28T00:00:00.000Z,Price change,2025-01-25T00:00:00.000Z,Price change,2025-01-20T00:00:00.000Z,Price change,2024-12-27T00:00:00.000Z,Price change,2024-12-10T00:00:00.000Z,Listed for sale,2024-11-20T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,/homedetails/3201-Stivers-Blvd-Bryant-AR-72022/391950_zpid/,FOR_RENT,125000,"3201 Stivers Blvd, Bryant, AR 72022",3201 Stivers Blvd,1550,1279,1550,https://www.zillow.com/homedetails/3201-Stivers-Blvd-Bryant-AR-72022/391950_zpid/,2026-08-10T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2022-12-14T00:00:00.000Z,Listing removed,2022-12-05T00:00:00.000Z,Listed for rent,2020-07-28T00:00:00.000Z,Listing removed,2020-07-21T00:00:00.000Z,Listed for rent,2020-07-20T00:00:00.000Z,Sold,2016-10-28T00:00:00.000Z,Sold,2016-08-21T00:00:00.000Z,Listed for sale,2008-08-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,/homedetails/2912-Denise-Dr-Benton-AR-72015/385371_zpid/,FOR_RENT,125000,"2912 Denise Dr, Benton, AR 72015",2912 Denise Dr,1700,1672,1700,https://www.zillow.com/homedetails/2912-Denise-Dr-Benton-AR-72015/385371_zpid/,2026-08-09T00:00:00.000Z,Listed for rent,2021-04-14T00:00:00.000Z,Listing removed,2021-04-12T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2019-10-19T00:00:00.000Z,Listing removed,2019-10-17T00:00:00.000Z,Listed for rent,2016-03-14T00:00:00.000Z,Sold,2015-12-15T00:00:00.000Z,Listed for sale,2007-11-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,/homedetails/2471-Pleasant-Willow-Dr-Benton-AR-72015/118173689_zpid/,FOR_RENT,245000,"2471 Pleasant Willow Dr, Benton, AR 72015",2471 Pleasant Willow Dr,1900,1800,1900,https://www.zillow.com/homedetails/2471-Pleasant-Willow-Dr-Benton-AR-72015/118173689_zpid/,2026-08-10T00:00:00.000Z,Listed for rent,2025-02-16T00:00:00.000Z,Listing removed,2025-01-03T00:00:00.000Z,Listed for rent,2019-04-23T00:00:00.000Z,Listing removed,2019-02-06T00:00:00.000Z,Listed for sale,2012-04-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,FOR_RENT,89090,"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,1775,2220,1775,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,2026-08-13T00:00:00.000Z,Listed for rent,2025-06-20T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent,2017-12-01T00:00:00.000Z,Listing removed,2017-08-20T00:00:00.000Z,Price change,2017-05-31T00:00:00.000Z,Listed for sale,2013-10-16T00:00:00.000Z,Listing removed,2013-07-18T00:00:00.000Z,Listed for sale,2013-04-01T00:00:00.000Z,Sold,2012-06-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,FOR_RENT,185000,"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,1400,1192,1400,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,2026-08-13T00:00:00.000Z,Listed for rent,2024-10-02T00:00:00.000Z,Listing removed,2024-09-23T00:00:00.000Z,Listed for rent,2023-07-28T00:00:00.000Z,Sold,2023-06-28T00:00:00.000Z,Contingent,2023-06-28T00:00:00.000Z,Listed for sale,2021-03-24T00:00:00.000Z,Listing removed,2016-11-28T00:00:00.000Z,Listing removed,2016-11-28T00:00:00.000Z,Listed for sale,2016-09-29T00:00:00.000Z,Sold,2016-09-06T00:00:00.000Z,Pending sale,2016-07-30T00:00:00.000Z,Price change,2016-07-21T00:00:00.000Z,Listed for sale,2011-06-21T00:00:00.000Z,Sold,2005-10-20T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,/homedetails/2557-Garden-Dr-Benton-AR-72015/350936993_zpid/,FOR_RENT,,"2557 Garden Dr, Benton, AR 72015",2557 Garden Dr,1850,1606,1850,https://www.zillow.com/homedetails/2557-Garden-Dr-Benton-AR-72015/350936993_zpid/,2026-08-11T00:00:00.000Z,Listed for rent,2025-01-21T00:00:00.000Z,Listing removed,2025-01-09T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,/homedetails/677-Joyner-Loop-Lonoke-AR-72086/99406145_zpid/,FOR_RENT,,"677 Joyner Loop, Lonoke, AR 72086",677 Joyner Loop,900,1280,900,https://www.zillow.com/homedetails/677-Joyner-Loop-Lonoke-AR-72086/99406145_zpid/,2026-07-31T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2020-01-24T00:00:00.000Z,Listing removed,2020-01-08T00:00:00.000Z,Listed for rent,2019-04-01T00:00:00.000Z,Listing removed,2019-03-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,/homedetails/60-Leruss-Blvd-Cabot-AR-72023/342062290_zpid/,FOR_RENT,203000,"60 Leruss Blvd, Cabot, AR 72023",60 Leruss Blvd,1525,1422,1525,https://www.zillow.com/homedetails/60-Leruss-Blvd-Cabot-AR-72023/342062290_zpid/,2026-08-04T00:00:00.000Z,Listed for rent,2024-06-22T00:00:00.000Z,Listing removed,2024-06-15T00:00:00.000Z,Listed for rent,2024-06-11T00:00:00.000Z,Sold,2024-04-10T00:00:00.000Z,Listing removed,2024-04-04T00:00:00.000Z,Price change,2024-03-02T00:00:00.000Z,Price change,2024-02-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,/homedetails/11201-Donnie-Dr-Shannon-Hills-AR-72103/393627_zpid/,FOR_RENT,134900,"11201 Donnie Dr, Shannon Hills, AR 72103",11201 Donnie Dr,1395,1353,1395,https://www.zillow.com/homedetails/11201-Donnie-Dr-Shannon-Hills-AR-72103/393627_zpid/,2026-07-23T00:00:00.000Z,Listed for rent,2020-04-07T00:00:00.000Z,Sold,2020-04-05T00:00:00.000Z,Listing removed,2020-03-23T00:00:00.000Z,Price change,2020-03-02T00:00:00.000Z,Price change,2019-12-27T00:00:00.000Z,Listed for rent,2019-11-20T00:00:00.000Z,Listing removed,2019-11-19T00:00:00.000Z,Price change,2019-11-18T00:00:00.000Z,Price change,2019-11-16T00:00:00.000Z,Price change,2019-11-13T00:00:00.000Z,Price change,2019-11-08T00:00:00.000Z,Price change,2019-11-04T00:00:00.000Z,Price change,2019-11-02T00:00:00.000Z,Listed for sale,2019-10-31T00:00:00.000Z,Sold,2019-10-28T00:00:00.000Z,Price change,2019-10-26T00:00:00.000Z,Price change,2019-10-23T00:00:00.000Z,Price change,2019-10-22T00:00:00.000Z,Price change,2019-10-20T00:00:00.000Z,Price change,2019-10-14T00:00:00.000Z,Price change,2019-10-11T00:00:00.000Z,Price change,2019-10-09T00:00:00.000Z,Price change,2019-10-06T00:00:00.000Z,Price change,2019-10-03T00:00:00.000Z,Price change,2019-10-01T00:00:00.000Z,Listed for sale,2019-06-27T00:00:00.000Z,Listing removed,,
4,16,/homedetails/55-Maddison-Rachael-Cabot-AR-72023/461972684_zpid/,FOR_RENT,212900,"55 Maddison Rachael, Cabot, AR 72023",55 Maddison Rachael,1595,1459,1595,https://www.zillow.com/homedetails/55-Maddison-Rachael-Cabot-AR-72023/461972684_zpid/,2026-07-31T00:00:00.000Z,Listed for rent,2026-07-24T00:00:00.000Z,Sold,2026-06-01T00:00:00.000Z,Contingent,2026-04-24T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,FOR_RENT,,"31 Haley Renee Dr, Greenbrier, AR 72058",31 Haley Renee Dr,1400,1527,1400,https://www.zillow.com/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,2026-08-05T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,/homedetails/1710-Cedarhurst-Dr-Benton-AR-72015/384477_zpid/,FOR_RENT,127500,"1710 Cedarhurst Dr, Benton, AR 72015",1710 Cedarhurst Dr,1750,1680,1750,https://www.zillow.com/homedetails/1710-Cedarhurst-Dr-Benton-AR-72015/384477_zpid/,2026-06-23T00:00:00.000Z,Listed for rent,2024-05-13T00:00:00.000Z,Listing removed,2024-02-10T00:00:00.000Z,Listed for rent,2024-01-31T00:00:00.000Z,Sold,2024-01-24T00:00:00.000Z,Contingent,2024-01-22T00:00:00.000Z,Listed for sale,2019-11-07T00:00:00.000Z,Listing removed,2019-10-07T00:00:00.000Z,Listed for rent,2016-12-15T00:00:00.000Z,Listing removed,2016-01-13T00:00:00.000Z,Listing removed,2016-01-11T00:00:00.000Z,Listed for rent,2015-05-22T00:00:00.000Z,Sold,2015-01-21T00:00:00.000Z,Listing removed,2014-07-25T00:00:00.000Z,Listed for rent,2014-06-23T00:00:00.000Z,Listing removed,2014-05-25T00:00:00.000Z,Price change,2014-05-07T00:00:00.000Z,Price change,2014-04-11T00:00:00.000Z,Price change,2014-02-17T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,
