listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/28/date,listingPriceHistory/28/event,listingPriceHistory/29/date,listingPriceHistory/29/event
"414 Phillips Ln, Greer, SC 29650",414 Phillips Ln,Greer,SC,,forRent,4,2220,,2895,0,https://www.zillow.com/homedetails/414-Phillips-Ln-Greer-SC-29650/11046689_zpid/,,340000,2026-09-25T00:00:00.000Z,Listed for rent,2026-09-24T00:00:00.000Z,Listing removed,2026-09-10T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for sale,2026-07-03T00:00:00.000Z,Listing removed,2026-06-25T00:00:00.000Z,Listed for sale,2025-06-25T00:00:00.000Z,Sold,2010-09-30T00:00:00.000Z,Listing removed,2010-09-25T00:00:00.000Z,Price change,2010-07-13T00:00:00.000Z,Price change,2010-06-01T00:00:00.000Z,Price change,2010-05-08T00:00:00.000Z,Price change,2010-03-03T00:00:00.000Z,Price change,2010-01-09T00:00:00.000Z,Price change,2010-01-02T00:00:00.000Z,Price change,2009-12-07T00:00:00.000Z,Price change,2009-11-25T00:00:00.000Z,Price change,2009-08-29T00:00:00.000Z,Listed for sale,2008-06-12T00:00:00.000Z,Listing removed,2008-05-05T00:00:00.000Z,Listed for sale,1999-09-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"27 Lake Valley Ct, Simpsonville, SC 29681",27 Lake Valley Ct,Simpsonville,SC,,forRent,5,2600,,2300,52,https://www.zillow.com/homedetails/27-Lake-Valley-Ct-Simpsonville-SC-29681/11052427_zpid/,,234900,2026-09-11T00:00:00.000Z,Price change,2026-08-03T00:00:00.000Z,Listed for rent,2022-08-25T00:00:00.000Z,Listing removed,2022-07-26T00:00:00.000Z,Listed for rent,2017-08-17T00:00:00.000Z,Sold,2017-07-22T00:00:00.000Z,Pending sale,2017-07-22T00:00:00.000Z,Listed for sale,2013-06-28T00:00:00.000Z,Sold,2013-05-25T00:00:00.000Z,Price change,2013-04-21T00:00:00.000Z,Price change,2013-01-26T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33 Celand St, Greenville, SC 29607",33 Celand St,Greenville,SC,,forRent,3,1579,,3600,0,https://www.zillow.com/homedetails/33-Celand-St-Greenville-SC-29607/96480382_zpid/,,465000,2026-09-25T00:00:00.000Z,Listed for rent,2025-05-28T00:00:00.000Z,Listing removed,2025-04-30T00:00:00.000Z,Listed for rent,2025-03-14T00:00:00.000Z,Listing removed,2025-03-01T00:00:00.000Z,Listed for rent,2024-11-23T00:00:00.000Z,Listing removed,2024-11-08T00:00:00.000Z,Listed for rent,2024-10-08T00:00:00.000Z,Listing removed,2024-09-26T00:00:00.000Z,Listed for rent,2024-08-05T00:00:00.000Z,Listing removed,2024-07-08T00:00:00.000Z,Listed for rent,2024-03-23T00:00:00.000Z,Listing removed,2024-02-01T00:00:00.000Z,Listed for rent,2023-12-22T00:00:00.000Z,Sold,2023-11-22T00:00:00.000Z,Contingent,2023-11-10T00:00:00.000Z,Listed for sale,2017-04-25T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
"127 Ashdown Dr, Simpsonville, SC 29680",127 Ashdown Dr,Simpsonville,SC,,forRent,3,1600,,1545,72,https://www.zillow.com/homedetails/127-Ashdown-Dr-Simpsonville-SC-29680/11056759_zpid/,,215000,2026-09-24T00:00:00.000Z,Price change,2026-09-17T00:00:00.000Z,Price change,2026-08-20T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Price change,2026-07-30T00:00:00.000Z,Price change,2026-07-23T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for rent,2026-07-14T00:00:00.000Z,Listing removed,2026-06-03T00:00:00.000Z,Listed for rent,2026-05-08T00:00:00.000Z,Listing removed,2026-05-01T00:00:00.000Z,Listed for rent,2026-03-31T00:00:00.000Z,Listing removed,2026-03-04T00:00:00.000Z,Listed for rent,2024-07-29T00:00:00.000Z,Listing removed,2024-07-10T00:00:00.000Z,Price change,2024-06-21T00:00:00.000Z,Price change,2024-06-03T00:00:00.000Z,Price change,2024-05-09T00:00:00.000Z,Listed for rent,2022-06-24T00:00:00.000Z,Listing removed,2022-06-12T00:00:00.000Z,Listed for rent,2021-12-08T00:00:00.000Z,Sold,2021-09-11T00:00:00.000Z,Pending sale,2021-09-01T00:00:00.000Z,Listed for sale,2018-12-28T00:00:00.000Z,Sold,2018-11-05T00:00:00.000Z,Pending sale,2018-10-09T00:00:00.000Z,Listed for sale,2018-03-14T00:00:00.000Z,Sold,2017-04-25T00:00:00.000Z,Sold,2009-10-20T00:00:00.000Z,Sold,1999-01-08T00:00:00.000Z,Sold
"30 Moorlyn Ln, Greer, SC 29650",30 Moorlyn Ln,Greer,SC,,forRent,3,1429,,1650,136,https://www.zillow.com/homedetails/30-Moorlyn-Ln-Greer-SC-29650/309942270_zpid/,,169000,2026-08-18T00:00:00.000Z,Price change,2026-07-21T00:00:00.000Z,Price change,2026-05-12T00:00:00.000Z,Listed for rent,2023-04-25T00:00:00.000Z,Listing removed,2023-03-21T00:00:00.000Z,Listed for rent,2022-03-15T00:00:00.000Z,Listing removed,2022-01-27T00:00:00.000Z,Listed for rent,2021-04-05T00:00:00.000Z,Listing removed,2021-03-31T00:00:00.000Z,Listed for rent,2019-12-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212 Courtneybrook Trl, Mauldin, SC 29662",212 Courtneybrook Trl,Mauldin,SC,,forRent,4,2200,,2095,34,https://www.zillow.com/homedetails/212-Courtneybrook-Trl-Mauldin-SC-29662/67607771_zpid/,,113500,2026-08-21T00:00:00.000Z,Listed for rent,2022-12-05T00:00:00.000Z,Listing removed,2022-11-30T00:00:00.000Z,Listed for rent,2021-11-05T00:00:00.000Z,Listing removed,2021-10-20T00:00:00.000Z,Price change,2021-10-05T00:00:00.000Z,Listed for rent,2017-05-05T00:00:00.000Z,Listing removed,2017-04-17T00:00:00.000Z,Listed for rent,2015-04-17T00:00:00.000Z,Sold,2015-03-06T00:00:00.000Z,Price change,2015-02-07T00:00:00.000Z,Listed for sale,2014-10-02T00:00:00.000Z,Listing removed,2014-02-14T00:00:00.000Z,Pending sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"109 Watts Ave, Greenville, SC 29601",109 Watts Ave,Greenville,SC,,forRent,4,,,1100,71,https://www.zillow.com/homedetails/109-Watts-Ave-Greenville-SC-29601/10991336_zpid/,,,2026-08-28T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Listed for rent,2022-05-23T00:00:00.000Z,Listing removed,2022-05-13T00:00:00.000Z,Listed for rent,2019-09-17T00:00:00.000Z,Listing removed,2019-08-21T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5 Coleman Park Cir, Travelers Rest, SC 29690",5 Coleman Park Cir,Travelers Rest,SC,,forRent,3,1800,,2900,289,https://www.zillow.com/homedetails/5-Coleman-Park-Cir-Travelers-Rest-SC-29690/11030494_zpid/,,,2025-12-09T00:00:00.000Z,Listed for rent,2025-11-10T00:00:00.000Z,Listing removed,2025-10-20T00:00:00.000Z,Listed for rent,2025-09-30T00:00:00.000Z,Listing removed,2025-08-30T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"200 Willow Grove Way, Piedmont, SC 29673",200 Willow Grove Way,Piedmont,SC,,forRent,4,2156,,2050,106,https://www.zillow.com/homedetails/200-Willow-Grove-Way-Piedmont-SC-29673/295310475_zpid/,,270000,2026-08-06T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2026-06-10T00:00:00.000Z,Listed for rent,2025-05-16T00:00:00.000Z,Listing removed,2025-04-04T00:00:00.000Z,Price change,2025-03-18T00:00:00.000Z,Price change,2025-02-20T00:00:00.000Z,Price change,2025-02-05T00:00:00.000Z,Listed for rent,2021-11-24T00:00:00.000Z,Sold,2021-10-21T00:00:00.000Z,Pending sale,2021-10-16T00:00:00.000Z,Listed for sale,2021-10-06T00:00:00.000Z,Listing removed,2021-09-29T00:00:00.000Z,Pending sale,2021-05-16T00:00:00.000Z,Listing removed,2021-05-09T00:00:00.000Z,Listed for sale,2018-01-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"307 Alice Ave, Greenville, SC 29611",307 Alice Ave,Greenville,SC,,forRent,3,1140,,1795,15,https://www.zillow.com/homedetails/307-Alice-Ave-Greenville-SC-29611/11008660_zpid/,,210000,2026-09-11T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-09T00:00:00.000Z,Listed for rent,2022-05-11T00:00:00.000Z,Listing removed,2022-05-02T00:00:00.000Z,Listed for rent,2022-02-24T00:00:00.000Z,Sold,2022-02-04T00:00:00.000Z,Pending sale,2022-02-02T00:00:00.000Z,Listed for sale,2018-12-28T00:00:00.000Z,Listing removed,2018-12-21T00:00:00.000Z,Price change,2018-12-18T00:00:00.000Z,Listed for rent,2017-05-30T00:00:00.000Z,Sold,2017-02-09T00:00:00.000Z,Pending sale,2017-02-02T00:00:00.000Z,Listed for sale,2001-10-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"312 Ashborne Ln, Simpsonville, SC 29681",312 Ashborne Ln,Simpsonville,SC,,forRent,3,1854,,2055,65,https://www.zillow.com/homedetails/312-Ashborne-Ln-Simpsonville-SC-29681/2061505073_zpid/,,,2026-09-24T00:00:00.000Z,Price change,2026-09-18T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Price change,2026-07-22T00:00:00.000Z,Listed for rent,2025-05-19T00:00:00.000Z,Listing removed,2025-05-01T00:00:00.000Z,Price change,2025-04-17T00:00:00.000Z,Price change,2025-04-10T00:00:00.000Z,Price change,2025-04-03T00:00:00.000Z,Price change,2025-03-27T00:00:00.000Z,Price change,2025-03-20T00:00:00.000Z,Price change,2025-03-13T00:00:00.000Z,Price change,2025-03-06T00:00:00.000Z,Price change,2025-02-22T00:00:00.000Z,Listed for rent,2023-02-23T00:00:00.000Z,Listing removed,2023-02-12T00:00:00.000Z,Price change,2023-02-11T00:00:00.000Z,Price change,2022-11-14T00:00:00.000Z,Price change,2022-10-18T00:00:00.000Z,Listed for rent,2022-10-07T00:00:00.000Z,Listing removed,2022-09-19T00:00:00.000Z,Listed for rent,,,,,,,,,,
"26 Nina Meadows Dr, Taylors, SC 29687",26 Nina Meadows Dr,Taylors,SC,,forRent,4,2169,,2245,23,https://www.zillow.com/homedetails/26-Nina-Meadows-Dr-Taylors-SC-29687/450212068_zpid/,,,2026-09-15T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Listed for rent,2025-08-29T00:00:00.000Z,Listing removed,2025-08-23T00:00:00.000Z,Listed for rent,2025-07-18T00:00:00.000Z,Listing removed,2025-07-08T00:00:00.000Z,Price change,2025-07-01T00:00:00.000Z,Price change,2025-06-24T00:00:00.000Z,Price change,2025-06-14T00:00:00.000Z,Price change,2025-06-10T00:00:00.000Z,Price change,2025-04-24T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210 E Faris Rd, Greenville, SC 29605",210 E Faris Rd,Greenville,SC,,forRent,3,1618,,3600,0,https://www.zillow.com/homedetails/210-E-Faris-Rd-Greenville-SC-29605/11004540_zpid/,,99900,2026-09-25T00:00:00.000Z,Listed for rent,2025-11-07T00:00:00.000Z,Listing removed,2025-10-27T00:00:00.000Z,Price change,2025-10-11T00:00:00.000Z,Price change,2025-09-25T00:00:00.000Z,Listed for rent,2021-10-22T00:00:00.000Z,Listing removed,2021-05-04T00:00:00.000Z,Listed for rent,2021-02-24T00:00:00.000Z,Listing removed,2020-04-29T00:00:00.000Z,Listing removed,2020-04-10T00:00:00.000Z,Listed for rent,2019-04-01T00:00:00.000Z,Listing removed,2019-02-28T00:00:00.000Z,Listed for rent,1999-02-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"218 Bennett Dairy Rd, Spartanburg, SC 29307",218 Bennett Dairy Rd,Spartanburg,SC,,forRent,4,2009,,2115,13,https://www.zillow.com/homedetails/218-Bennett-Dairy-Rd-Spartanburg-SC-29307/316896157_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,2025-05-19T00:00:00.000Z,Listing removed,2025-04-19T00:00:00.000Z,Listed for rent,2024-03-23T00:00:00.000Z,Listing removed,2024-01-17T00:00:00.000Z,Listed for rent,2021-05-17T00:00:00.000Z,Listing removed,2021-05-13T00:00:00.000Z,Price change,2021-04-23T00:00:00.000Z,Price change,2021-03-04T00:00:00.000Z,Listing removed,2021-02-07T00:00:00.000Z,Listed for sale,2021-01-29T00:00:00.000Z,Listed for rent,2020-12-09T00:00:00.000Z,Listing removed,2020-11-14T00:00:00.000Z,Price change,2020-10-15T00:00:00.000Z,Price change,2020-09-06T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1117 Indian Rock Run, Duncan, SC 29334",1117 Indian Rock Run,Duncan,SC,,forRent,5,2301,,2300,8,https://www.zillow.com/homedetails/1117-Indian-Rock-Run-Duncan-SC-29334/337062920_zpid/,,234990,2026-09-17T00:00:00.000Z,Listed for rent,2021-04-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"313 Hampton Ridge Dr, Greer, SC 29651",313 Hampton Ridge Dr,Greer,SC,,forRent,3,1355,,1625,59,https://www.zillow.com/homedetails/313-Hampton-Ridge-Dr-Greer-SC-29651/67604298_zpid/,,192000,2026-09-02T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2026-07-02T00:00:00.000Z,Price change,2026-06-18T00:00:00.000Z,Price change,2026-06-04T00:00:00.000Z,Price change,2026-05-20T00:00:00.000Z,Price change,2026-05-01T00:00:00.000Z,Listed for rent,2022-11-09T00:00:00.000Z,Listing removed,2022-11-02T00:00:00.000Z,Price change,2022-10-10T00:00:00.000Z,Listed for rent,2021-09-15T00:00:00.000Z,Listing removed,2021-09-03T00:00:00.000Z,Listed for rent,2021-07-08T00:00:00.000Z,Sold,2007-03-01T00:00:00.000Z,Sold,2001-12-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
"598 Lone Rider Path, Duncan, SC 29334",598 Lone Rider Path,Duncan,SC,,forRent,4,2748,,2415,9,https://www.zillow.com/homedetails/598-Lone-Rider-Path-Duncan-SC-29334/192574207_zpid/,,350000,2026-09-15T00:00:00.000Z,Listed for rent,2024-10-14T00:00:00.000Z,Listing removed,2024-09-27T00:00:00.000Z,Price change,2024-09-23T00:00:00.000Z,Price change,2024-09-10T00:00:00.000Z,Price change,2024-08-28T00:00:00.000Z,Listed for rent,2023-08-16T00:00:00.000Z,Listing removed,2023-08-14T00:00:00.000Z,Listed for rent,2022-08-25T00:00:00.000Z,Listing removed,2022-07-18T00:00:00.000Z,Listed for rent,2022-03-24T00:00:00.000Z,Sold,2022-03-02T00:00:00.000Z,Pending sale,2022-03-01T00:00:00.000Z,Listed for sale,2018-06-18T00:00:00.000Z,Sold,2018-04-26T00:00:00.000Z,Price change,2018-04-10T00:00:00.000Z,Listed for sale,2017-08-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
"203 Rich Haven Ln, Greer, SC 29651",203 Rich Haven Ln,Greer,SC,,forRent,3,2100,,2899,9,https://www.zillow.com/homedetails/203-Rich-Haven-Ln-Greer-SC-29651/338761270_zpid/,,305900,2026-09-15T00:00:00.000Z,Listed for rent,2025-10-22T00:00:00.000Z,Listing removed,2025-09-26T00:00:00.000Z,Listed for rent,2025-09-23T00:00:00.000Z,Listing removed,2025-07-31T00:00:00.000Z,Listed for rent,2025-03-12T00:00:00.000Z,Listing removed,2025-02-12T00:00:00.000Z,Price change,2024-11-22T00:00:00.000Z,Listed for rent,2024-08-10T00:00:00.000Z,Listing removed,2024-08-03T00:00:00.000Z,Listed for rent,2020-11-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"102 Revis Creek Ct, Simpsonville, SC 29681",102 Revis Creek Ct,Simpsonville,SC,,forRent,4,2003,,2245,22,https://www.zillow.com/homedetails/102-Revis-Creek-Ct-Simpsonville-SC-29681/67605907_zpid/,,276000,2026-09-23T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2025-03-20T00:00:00.000Z,Listed for rent,2021-09-29T00:00:00.000Z,Listing removed,2021-09-13T00:00:00.000Z,Listed for rent,2021-07-16T00:00:00.000Z,Sold,2021-06-10T00:00:00.000Z,Pending sale,2021-06-07T00:00:00.000Z,Listed for sale,2020-07-14T00:00:00.000Z,Listing removed,2020-07-12T00:00:00.000Z,Listed for sale,2017-07-18T00:00:00.000Z,Sold,2017-06-16T00:00:00.000Z,Pending sale,2017-06-09T00:00:00.000Z,Listed for sale,2016-01-21T00:00:00.000Z,Sold,2015-11-20T00:00:00.000Z,Price change,2015-11-15T00:00:00.000Z,Listed for sale,2013-09-06T00:00:00.000Z,Sold,2013-08-15T00:00:00.000Z,Pending sale,2013-08-08T00:00:00.000Z,Listed for sale,2010-05-11T00:00:00.000Z,Sold,2010-03-17T00:00:00.000Z,Listed for sale,2003-06-12T00:00:00.000Z,Sold,2001-07-03T00:00:00.000Z,Sold,,,,,,,,,,,,
"103 Poinsettia Dr, Simpsonville, SC 29681",103 Poinsettia Dr,Simpsonville,SC,,forRent,4,1540,,5800,27,https://www.zillow.com/homedetails/103-Poinsettia-Dr-Simpsonville-SC-29681/11018868_zpid/,,187045,2026-08-28T00:00:00.000Z,Listed for rent,2026-03-24T00:00:00.000Z,Listing removed,2026-03-03T00:00:00.000Z,Price change,2026-01-14T00:00:00.000Z,Listed for rent,2025-06-30T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2017-09-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"813 Green Ave, Greenville, SC 29605",813 Green Ave,Greenville,SC,,forRent,3,1090,,1950,20,https://www.zillow.com/homedetails/813-Green-Ave-Greenville-SC-29605/10993228_zpid/,,19000,2026-09-04T00:00:00.000Z,Listed for rent,2025-08-24T00:00:00.000Z,Listing removed,2025-07-29T00:00:00.000Z,Listed for rent,2022-08-21T00:00:00.000Z,Listing removed,2022-08-17T00:00:00.000Z,Listed for rent,2020-02-03T00:00:00.000Z,Listing removed,2020-01-15T00:00:00.000Z,Listed for rent,2019-01-28T00:00:00.000Z,Listing removed,2019-01-25T00:00:00.000Z,Listed for rent,2012-05-18T00:00:00.000Z,Sold,2012-02-14T00:00:00.000Z,Price change,2011-12-15T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213 Shipyard Ln, Greer, SC 29650",213 Shipyard Ln,Greer,SC,,forRent,4,2000,,2200,10,https://www.zillow.com/homedetails/213-Shipyard-Ln-Greer-SC-29650/82548735_zpid/,,178000,2026-09-14T00:00:00.000Z,Listed for rent,2022-09-20T00:00:00.000Z,Listing removed,2022-09-02T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2019-10-14T00:00:00.000Z,Listing removed,2019-09-13T00:00:00.000Z,Listed for rent,2019-02-28T00:00:00.000Z,Listing removed,2019-01-27T00:00:00.000Z,Listed for rent,2018-11-15T00:00:00.000Z,Sold,2018-10-19T00:00:00.000Z,Listed for sale,2017-10-24T00:00:00.000Z,Sold,2015-03-02T00:00:00.000Z,Sold,2007-08-22T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"234 Rogers Ave, Greenville, SC 29617",234 Rogers Ave,Greenville,SC,,forRent,3,1150,,2000,0,https://www.zillow.com/homedetails/234-Rogers-Ave-Greenville-SC-29617/10999414_zpid/,,195000,2026-09-25T00:00:00.000Z,Listed for rent,2026-08-15T00:00:00.000Z,Sold,2026-08-01T00:00:00.000Z,Pending sale,2026-07-24T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2026-07-08T00:00:00.000Z,Listed for sale,2018-08-21T00:00:00.000Z,Sold,2018-07-19T00:00:00.000Z,Pending sale,2018-07-18T00:00:00.000Z,Price change,2018-06-20T00:00:00.000Z,Price change,2018-06-05T00:00:00.000Z,Price change,2018-05-10T00:00:00.000Z,Listed for sale,2016-06-05T00:00:00.000Z,Listing removed,2016-06-05T00:00:00.000Z,Listed for sale,2016-05-25T00:00:00.000Z,Sold,2016-04-20T00:00:00.000Z,Pending sale,2016-03-28T00:00:00.000Z,Listed for sale,2015-10-02T00:00:00.000Z,Listing removed,2015-08-13T00:00:00.000Z,Price change,2015-08-05T00:00:00.000Z,Price change,2015-06-19T00:00:00.000Z,Price change,2015-06-04T00:00:00.000Z,Price change,2015-05-17T00:00:00.000Z,Price change,2015-05-16T00:00:00.000Z,Price change,2013-06-12T00:00:00.000Z,Sold,2012-06-28T00:00:00.000Z,Sold,2004-03-12T00:00:00.000Z,Sold,1999-10-01T00:00:00.000Z,Sold,,
"2010 Evanston Dr, Wellford, SC 29385",2010 Evanston Dr,Wellford,SC,,forRent,3,1616,,1999,10,https://www.zillow.com/homedetails/2010-Evanston-Dr-Wellford-SC-29385/348584060_zpid/,,282000,2026-09-14T00:00:00.000Z,Listed for rent,2025-02-19T00:00:00.000Z,Listing removed,2024-10-13T00:00:00.000Z,Price change,2024-09-04T00:00:00.000Z,Price change,2024-08-02T00:00:00.000Z,Listed for sale,2024-07-02T00:00:00.000Z,Listing removed,2024-04-30T00:00:00.000Z,Listed for sale,2024-01-21T00:00:00.000Z,Listing removed,2024-01-03T00:00:00.000Z,Price change,2024-01-03T00:00:00.000Z,Price change,2024-01-03T00:00:00.000Z,Price change,2024-01-03T00:00:00.000Z,Price change,2024-01-03T00:00:00.000Z,Listed for sale,2023-06-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"340 Potomac Ave, Greenville, SC 29605",340 Potomac Ave,Greenville,SC,,forRent,3,1050,,1400,15,https://www.zillow.com/homedetails/340-Potomac-Ave-Greenville-SC-29605/11007380_zpid/,,,2026-09-16T00:00:00.000Z,Price change,2026-09-09T00:00:00.000Z,Listed for rent,2025-08-26T00:00:00.000Z,Listing removed,2025-08-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"260 Millen Dr, Woodruff, SC 29388",260 Millen Dr,Woodruff,SC,,forRent,4,2131,,1999,10,https://www.zillow.com/homedetails/260-Millen-Dr-Woodruff-SC-29388/316894475_zpid/,,255000,2026-09-23T00:00:00.000Z,Price change,2026-09-17T00:00:00.000Z,Listed for rent,2025-08-15T00:00:00.000Z,Listing removed,2025-08-13T00:00:00.000Z,Price change,2025-08-06T00:00:00.000Z,Price change,2025-07-23T00:00:00.000Z,Price change,2025-07-16T00:00:00.000Z,Price change,2025-07-09T00:00:00.000Z,Price change,2025-06-27T00:00:00.000Z,Listed for rent,2023-03-14T00:00:00.000Z,Listing removed,2023-03-09T00:00:00.000Z,Price change,2023-02-16T00:00:00.000Z,Price change,2023-02-13T00:00:00.000Z,Price change,2023-02-08T00:00:00.000Z,Price change,2023-02-04T00:00:00.000Z,Price change,2023-02-01T00:00:00.000Z,Price change,2023-01-29T00:00:00.000Z,Price change,2023-01-25T00:00:00.000Z,Price change,2023-01-19T00:00:00.000Z,Price change,2023-01-11T00:00:00.000Z,Price change,2022-12-17T00:00:00.000Z,Listed for rent,2021-10-25T00:00:00.000Z,Sold,2021-09-27T00:00:00.000Z,Pending sale,2021-09-23T00:00:00.000Z,Listed for sale,2020-01-29T00:00:00.000Z,Sold,2019-10-03T00:00:00.000Z,Sold,,,,,,,,
"636 Old Augusta Rd, Greenville, SC 29605",636 Old Augusta Rd,Greenville,SC,,forRent,3,1300,,1465,34,https://www.zillow.com/homedetails/636-Old-Augusta-Rd-Greenville-SC-29605/11022464_zpid/,,200000,2026-09-02T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Listed for rent,2026-08-21T00:00:00.000Z,Listing removed,2026-08-19T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2026-05-06T00:00:00.000Z,Sold,2026-04-30T00:00:00.000Z,Listing removed,2026-04-24T00:00:00.000Z,Price change,2026-04-14T00:00:00.000Z,Listed for rent,2025-12-19T00:00:00.000Z,Sold,2025-12-06T00:00:00.000Z,Pending sale,2025-12-01T00:00:00.000Z,Price change,2025-11-17T00:00:00.000Z,Pending sale,2025-11-11T00:00:00.000Z,Listed for sale,2024-05-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
